	Locus	prob	log10(PO)	qval	alpha	fst
2444	Locus_2444	0.010002	-1.9955	0.98046	-0.0041656	0.0081026
2445	Locus_2445	0.010802	-1.9618	0.97379	-0.0027912	0.008109
2446	Locus_2446	0.013203	-1.8736	0.9243	0.012615	0.0083909
2447	Locus_2447	0.009802	-2.0044	0.98143	-0.0019725	0.0081308
2448	Locus_2448	0.0090018	-2.0417	0.98432	0.00079541	0.0081394
2449	Locus_2449	0.0084017	-2.072	0.98559	-0.0023637	0.0081044
2450	Locus_2450	0.014803	-1.8232	0.89053	0.010538	0.0082882
2451	Locus_2451	0.0096019	-2.0135	0.98232	-0.0020733	0.0081156
2452	Locus_2452	0.0084017	-2.072	0.98559	-0.00062091	0.0081231
2453	Locus_2453	0.0080016	-2.0933	0.98615	-0.0035626	0.0080924
2454	Locus_2454	0.0082016	-2.0825	0.98589	0.0025446	0.0081582
2455	Locus_2455	0.0088018	-2.0516	0.9848	-0.000686	0.0081297
2456	Locus_2456	0.010402	-1.9783	0.97742	-0.0011337	0.0081146
2457	Locus_2457	0.0094019	-2.0227	0.98313	-0.0045156	0.0080879
2458	Locus_2458	0.0072014	-2.1394	0.98673	-0.0033838	0.0080926
2459	Locus_2459	0.011202	-1.9458	0.96841	-0.00013176	0.0081502
2460	Locus_2460	0.0094019	-2.0227	0.98313	-0.002407	0.0081141
2461	Locus_2461	0.0094019	-2.0227	0.98313	-0.0017852	0.0081037
2462	Locus_2462	0.0094019	-2.0227	0.98313	-0.0023318	0.0081018
2463	Locus_2463	0.011002	-1.9537	0.97113	-0.0061053	0.0080783
2464	Locus_2464	0.011802	-1.9229	0.95756	-0.0050855	0.0080873
2465	Locus_2465	0.0070014	-2.1518	0.98678	-0.00017968	0.0081277
2466	Locus_2466	0.0092018	-2.0321	0.98375	-0.0068847	0.0080722
2467	Locus_2467	0.0092018	-2.0321	0.98375	-0.004004	0.0080931
2468	Locus_2468	0.010802	-1.9618	0.97379	-0.0032896	0.0081005
2469	Locus_2469	0.010402	-1.9783	0.97742	0.0018325	0.0081823
2470	Locus_2470	0.010802	-1.9618	0.97379	-0.0056345	0.0080845
2471	Locus_2471	0.0080016	-2.0933	0.98615	0.0004558	0.0081317
2472	Locus_2472	0.0092018	-2.0321	0.98375	-0.0030557	0.0081041
2473	Locus_2473	0.011402	-1.938	0.96541	0.0010716	0.0081569
2474	Locus_2474	0.0078016	-2.1044	0.98634	-0.0025662	0.008099
2475	Locus_2475	0.0086017	-2.0617	0.98524	-0.0017344	0.0081055
2476	Locus_2476	0.009802	-2.0044	0.98143	-0.0029557	0.0081048
2477	Locus_2477	0.0096019	-2.0135	0.98232	0.0018333	0.0081602
2478	Locus_2478	0.011402	-1.938	0.96541	-0.0070544	0.0080895
2479	Locus_2479	0.011002	-1.9537	0.97113	-0.00025867	0.0081425
2480	Locus_2480	0.0084017	-2.072	0.98559	-0.0030597	0.0080989
2481	Locus_2481	0.0088018	-2.0516	0.9848	-0.0010237	0.0081248
2482	Locus_2482	0.0084017	-2.072	0.98559	0.00042676	0.0081296
2483	Locus_2483	0.009802	-2.0044	0.98143	-0.0025375	0.0081127
2484	Locus_2484	0.0096019	-2.0135	0.98232	-0.0018539	0.00811
2485	Locus_2485	0.011802	-1.9229	0.95756	-0.0026108	0.0081084
2486	Locus_2486	0.0094019	-2.0227	0.98313	-0.0015707	0.008108
2487	Locus_2487	0.011402	-1.938	0.96541	0.0023892	0.008175
2488	Locus_2488	0.013203	-1.8736	0.9243	0.0093272	0.0082922
2489	Locus_2489	0.0072014	-2.1394	0.98673	-0.0022061	0.0080978
2490	Locus_2490	0.0074015	-2.1275	0.98663	-0.00075772	0.0081207
2491	Locus_2491	0.0096019	-2.0135	0.98232	0.0035311	0.0081917
2492	Locus_2492	0.0096019	-2.0135	0.98232	-0.0018533	0.008128
2493	Locus_2493	0.010802	-1.9618	0.97379	-0.0028405	0.008112
2494	Locus_2494	0.0078016	-2.1044	0.98634	0.0013806	0.0081359
2495	Locus_2495	0.0096019	-2.0135	0.98232	-0.0014221	0.0081243
2496	Locus_2496	0.0076015	-2.1158	0.9865	-0.0010534	0.008141
2497	Locus_2497	0.017403	-1.7517	0.84698	0.016017	0.0084307
2498	Locus_2498	0.0082016	-2.0825	0.98589	0.00026576	0.0081274
2499	Locus_2499	0.0086017	-2.0617	0.98524	0.0017646	0.0081547
2500	Locus_2500	0.0076015	-2.1158	0.9865	-0.0029453	0.0080931
2501	Locus_2501	0.009802	-2.0044	0.98143	0.0010129	0.0081503
2502	Locus_2502	0.0066013	-2.1775	0.98687	0.00093449	0.0081283
2503	Locus_2503	0.011402	-1.938	0.96541	0.001799	0.0081783
2504	Locus_2504	0.0066013	-2.1775	0.98687	-0.0033627	0.0080931
2505	Locus_2505	0.010002	-1.9955	0.98046	0.0016423	0.0081633
2506	Locus_2506	0.0092018	-2.0321	0.98375	-0.001309	0.008121
2507	Locus_2507	0.013003	-1.8803	0.93037	0.0089913	0.0083008
2508	Locus_2508	0.010802	-1.9618	0.97379	-0.005006	0.008086
2509	Locus_2509	0.0092018	-2.0321	0.98375	0.00070686	0.0081459
2510	Locus_2510	0.011602	-1.9304	0.96165	-0.0030568	0.0081179
2511	Locus_2511	0.0074015	-2.1275	0.98663	-1.89E-05	0.0081172
2512	Locus_2512	0.0088018	-2.0516	0.9848	-0.00083306	0.0081274
2513	Locus_2513	0.0082016	-2.0825	0.98589	0.00196	0.0081418
2514	Locus_2514	0.011202	-1.9458	0.96841	-0.00055578	0.0081264
2515	Locus_2515	0.010402	-1.9783	0.97742	-0.00099362	0.008115
2516	Locus_2516	0.0096019	-2.0135	0.98232	-0.0014719	0.0081195
2517	Locus_2517	0.0090018	-2.0417	0.98432	-0.0025684	0.0080982
2518	Locus_2518	0.010602	-1.97	0.97573	-0.0040802	0.008097
2519	Locus_2519	0.011402	-1.938	0.96541	-0.0048023	0.0080924
2520	Locus_2520	0.0092018	-2.0321	0.98375	-0.0038049	0.0081018
2521	Locus_2521	0.011002	-1.9537	0.97113	-0.002538	0.0081097
2522	Locus_2522	0.009802	-2.0044	0.98143	-0.00034191	0.0081246
2523	Locus_2523	0.0090018	-2.0417	0.98432	-0.0011798	0.0081169
2524	Locus_2524	0.0096019	-2.0135	0.98232	0.0026362	0.0081542
2525	Locus_2525	0.0094019	-2.0227	0.98313	-0.0030222	0.0081012
2526	Locus_2526	0.011202	-1.9458	0.96841	-0.0021974	0.0081289
2527	Locus_2527	0.012002	-1.9155	0.95318	-0.0058414	0.0080838
2528	Locus_2528	0.0094019	-2.0227	0.98313	-0.0038801	0.0080978
2529	Locus_2529	0.011002	-1.9537	0.97113	-0.0053553	0.008094
2530	Locus_2530	0.0090018	-2.0417	0.98432	0.001623	0.0081542
2531	Locus_2531	0.011002	-1.9537	0.97113	0.0012688	0.0081466
2532	Locus_2532	0.0096019	-2.0135	0.98232	-0.0028476	0.0081253
2533	Locus_2533	0.0078016	-2.1044	0.98634	-0.0011123	0.0081161
2534	Locus_2534	0.016603	-1.7725	0.85598	0.017184	0.0085012
2535	Locus_2535	0.0076015	-2.1158	0.9865	-0.00073542	0.0081174
2536	Locus_2536	0.011002	-1.9537	0.97113	0.0050892	0.0081888
2537	Locus_2537	0.010002	-1.9955	0.98046	-0.00014776	0.0081268
2538	Locus_2538	0.010802	-1.9618	0.97379	-0.00086113	0.0081297
2539	Locus_2539	0.013203	-1.8736	0.9243	0.0087299	0.0082779
2540	Locus_2540	0.011602	-1.9304	0.96165	0.0029184	0.0082055
2541	Locus_2541	0.0072014	-2.1394	0.98673	-0.00063043	0.0081261
2542	Locus_2542	0.012603	-1.894	0.9404	-0.0048493	0.0080976
2543	Locus_2543	0.0088018	-2.0516	0.9848	0.0021655	0.0081576
2544	Locus_2544	0.0084017	-2.072	0.98559	-0.0033369	0.0080947
2545	Locus_2545	0.0076015	-2.1158	0.9865	-0.0026715	0.0081066
2546	Locus_2546	0.0092018	-2.0321	0.98375	8.26E-05	0.0081243
2547	Locus_2547	0.0090018	-2.0417	0.98432	-0.0019405	0.0081143
2548	Locus_2548	0.011402	-1.938	0.96541	-0.0025333	0.0081176
2549	Locus_2549	0.012202	-1.9082	0.94901	-0.00099848	0.0081401
2550	Locus_2550	0.010202	-1.9869	0.97909	-0.0024436	0.0081024
2551	Locus_2551	0.010602	-1.97	0.97573	-0.0011966	0.0081148
2552	Locus_2552	0.0076015	-2.1158	0.9865	-0.0031248	0.0080959
2553	Locus_2553	0.011002	-1.9537	0.97113	-0.0052852	0.0080792
2554	Locus_2554	0.013203	-1.8736	0.9243	0.00386	0.0082002
2555	Locus_2555	0.010402	-1.9783	0.97742	-0.0039868	0.0080933
2556	Locus_2556	0.0094019	-2.0227	0.98313	-0.0035094	0.0081016
2557	Locus_2557	0.009802	-2.0044	0.98143	0.0021047	0.008205
2558	Locus_2558	0.0084017	-2.072	0.98559	-0.0041198	0.0080871
2559	Locus_2559	0.010802	-1.9618	0.97379	-0.00064161	0.008135
2560	Locus_2560	0.0094019	-2.0227	0.98313	-0.0022704	0.0081086
2561	Locus_2561	0.0088018	-2.0516	0.9848	-0.002696	0.0081114
2562	Locus_2562	0.0092018	-2.0321	0.98375	0.0020776	0.0081829
2563	Locus_2563	0.0096019	-2.0135	0.98232	0.0048763	0.0082062
2564	Locus_2564	0.0072014	-2.1394	0.98673	-0.00045189	0.0081169
2565	Locus_2565	0.0062012	-2.2048	0.98694	-0.0013339	0.0081049
2566	Locus_2566	0.011602	-1.9304	0.96165	0.0022557	0.0081637
2567	Locus_2567	0.0076015	-2.1158	0.9865	-0.00061264	0.0081045
2568	Locus_2568	0.0096019	-2.0135	0.98232	-0.0048728	0.008087
2569	Locus_2569	0.0092018	-2.0321	0.98375	0.0042247	0.0082043
2570	Locus_2570	0.0072014	-2.1394	0.98673	-0.00081822	0.0081149
2571	Locus_2571	0.0082016	-2.0825	0.98589	-0.0010083	0.0081062
2572	Locus_2572	0.010402	-1.9783	0.97742	0.0021193	0.0081665
2573	Locus_2573	0.010402	-1.9783	0.97742	0.0030624	0.008175
2574	Locus_2574	0.0086017	-2.0617	0.98524	-0.0020068	0.0081157
2575	Locus_2575	0.0096019	-2.0135	0.98232	0.0026524	0.0081473
2576	Locus_2576	0.0090018	-2.0417	0.98432	-0.0037937	0.0081037
2577	Locus_2577	0.0094019	-2.0227	0.98313	-0.0015619	0.0081149
2578	Locus_2578	0.009802	-2.0044	0.98143	-0.0047104	0.0080915
2579	Locus_2579	0.0078016	-2.1044	0.98634	-0.0038626	0.0080948
2580	Locus_2580	0.010002	-1.9955	0.98046	0.00012339	0.0081358
2581	Locus_2581	0.0088018	-2.0516	0.9848	-0.0028797	0.0081078
2582	Locus_2582	0.0094019	-2.0227	0.98313	-0.0055574	0.0080808
2583	Locus_2583	0.0096019	-2.0135	0.98232	-0.0026688	0.0081185
2584	Locus_2584	0.013803	-1.854	0.90907	0.010173	0.0082929
2585	Locus_2585	0.011002	-1.9537	0.97113	-0.0047518	0.0080996
2586	Locus_2586	0.012603	-1.894	0.9404	0.0098448	0.0083104
2587	Locus_2587	0.011402	-1.938	0.96541	-0.0028815	0.0081154
2588	Locus_2588	0.0090018	-2.0417	0.98432	0.001414	0.0081446
2589	Locus_2589	0.010602	-1.97	0.97573	-0.005777	0.0080838
2590	Locus_2590	0.013803	-1.854	0.90907	0.0069259	0.0082232
2591	Locus_2591	0.0096019	-2.0135	0.98232	0.00090117	0.0081413
2592	Locus_2592	0.010202	-1.9869	0.97909	0.0032727	0.0081514
2593	Locus_2593	0.0094019	-2.0227	0.98313	-0.0029846	0.0081021
2594	Locus_2594	0.010402	-1.9783	0.97742	-0.0031222	0.0081245
2595	Locus_2595	0.0090018	-2.0417	0.98432	-0.0027175	0.0081004
2596	Locus_2596	0.0096019	-2.0135	0.98232	-0.0030017	0.0081048
2597	Locus_2597	0.009802	-2.0044	0.98143	-0.0064833	0.0080832
2598	Locus_2598	0.0084017	-2.072	0.98559	-0.0042685	0.0080929
2599	Locus_2599	0.010402	-1.9783	0.97742	0.0051219	0.0082155
2600	Locus_2600	0.011202	-1.9458	0.96841	0.0075421	0.008233
2601	Locus_2601	0.0070014	-2.1518	0.98678	8.83E-07	0.0081217
2602	Locus_2602	0.010802	-1.9618	0.97379	-0.0016466	0.0081221
2603	Locus_2603	0.015003	-1.8173	0.88714	0.010716	0.0083525
2604	Locus_2604	0.0084017	-2.072	0.98559	0.00028275	0.008118
2605	Locus_2605	0.009802	-2.0044	0.98143	-0.0051234	0.0080897
2606	Locus_2606	0.010002	-1.9955	0.98046	-0.0055057	0.008082
2607	Locus_2607	0.0094019	-2.0227	0.98313	0.0016967	0.0081515
2608	Locus_2608	0.0086017	-2.0617	0.98524	0.00069615	0.0081329
2609	Locus_2609	0.010802	-1.9618	0.97379	-0.00066563	0.0081271
2610	Locus_2610	0.0088018	-2.0516	0.9848	-0.0022642	0.0081024
2611	Locus_2611	0.010802	-1.9618	0.97379	-0.0047671	0.0080995
2612	Locus_2612	0.0084017	-2.072	0.98559	-0.004957	0.0080924
2613	Locus_2613	0.010002	-1.9955	0.98046	0.0011658	0.0081742
2614	Locus_2614	0.0084017	-2.072	0.98559	-0.0025868	0.0081148
2615	Locus_2615	0.0086017	-2.0617	0.98524	-0.0062846	0.0080838
2616	Locus_2616	0.010002	-1.9955	0.98046	0.0033581	0.0081882
2617	Locus_2617	0.010002	-1.9955	0.98046	0.0041632	0.0082181
2618	Locus_2618	0.0086017	-2.0617	0.98524	-0.0011021	0.0081158
2619	Locus_2619	0.013003	-1.8803	0.93037	0.010775	0.0082762
2620	Locus_2620	0.0080016	-2.0933	0.98615	-0.0024355	0.0081102
2621	Locus_2621	0.0084017	-2.072	0.98559	-0.0039789	0.0080979
2622	Locus_2622	0.0094019	-2.0227	0.98313	-0.004435	0.0080859
2623	Locus_2623	0.009802	-2.0044	0.98143	0.0020206	0.008151
2624	Locus_2624	0.0070014	-2.1518	0.98678	-0.0010159	0.008118
2625	Locus_2625	0.0082016	-2.0825	0.98589	-0.0018954	0.008104
2626	Locus_2626	0.0092018	-2.0321	0.98375	-0.0041723	0.0080936
2627	Locus_2627	0.0086017	-2.0617	0.98524	-9.69E-05	0.0081276
2628	Locus_2628	0.0096019	-2.0135	0.98232	0.0030725	0.0081772
2629	Locus_2629	0.0096019	-2.0135	0.98232	0.00031162	0.0081603
2630	Locus_2630	0.011202	-1.9458	0.96841	-0.0045095	0.0080887
2631	Locus_2631	0.0084017	-2.072	0.98559	-0.00026601	0.0081179
2632	Locus_2632	0.012803	-1.8871	0.935	0.0034031	0.0082012
2633	Locus_2633	0.012603	-1.894	0.9404	0.0043976	0.0081972
2634	Locus_2634	0.016403	-1.7779	0.86173	0.013563	0.0083845
2635	Locus_2635	0.010002	-1.9955	0.98046	-0.00023828	0.0081351
2636	Locus_2636	0.0078016	-2.1044	0.98634	-0.0027837	0.0081
2637	Locus_2637	0.012202	-1.9082	0.94901	0.0043362	0.0082127
2638	Locus_2638	0.0092018	-2.0321	0.98375	0.000829	0.0081385
2639	Locus_2639	0.010202	-1.9869	0.97909	-0.0027028	0.008108
2640	Locus_2640	0.0086017	-2.0617	0.98524	-0.0021695	0.0080967
2641	Locus_2641	0.0088018	-2.0516	0.9848	-0.001533	0.0081098
2642	Locus_2642	0.010802	-1.9618	0.97379	0.0022882	0.0081741
2643	Locus_2643	0.0086017	-2.0617	0.98524	0.00028908	0.0081397
2644	Locus_2644	0.0084017	-2.072	0.98559	-0.0029898	0.0081044
2645	Locus_2645	0.010202	-1.9869	0.97909	-0.0072486	0.0080688
2646	Locus_2646	0.009802	-2.0044	0.98143	0.0016088	0.0081641
2647	Locus_2647	0.0094019	-2.0227	0.98313	-0.00046379	0.0081396
2648	Locus_2648	0.011202	-1.9458	0.96841	-0.0052771	0.0080861
2649	Locus_2649	0.0092018	-2.0321	0.98375	0.00070208	0.0081557
2650	Locus_2650	0.011602	-1.9304	0.96165	0.0095067	0.0083087
2651	Locus_2651	0.0066013	-2.1775	0.98687	-0.0016191	0.0081106
2652	Locus_2652	0.0080016	-2.0933	0.98615	0.0001056	0.0081384
2653	Locus_2653	0.0070014	-2.1518	0.98678	0.00011366	0.0081234
2654	Locus_2654	0.0064013	-2.1909	0.98691	-0.00099128	0.0081073
2655	Locus_2655	0.0086017	-2.0617	0.98524	-0.0024451	0.0081079
2656	Locus_2656	0.0078016	-2.1044	0.98634	-0.00071769	0.0081208
2657	Locus_2657	0.0084017	-2.072	0.98559	-0.0014993	0.0081133
2658	Locus_2658	0.0090018	-2.0417	0.98432	-0.0035326	0.0080893
2659	Locus_2659	0.0078016	-2.1044	0.98634	0.00083358	0.0081483
2660	Locus_2660	0.0088018	-2.0516	0.9848	-0.0011771	0.0081235
2661	Locus_2661	0.014003	-1.8477	0.90501	0.010546	0.0082994
2662	Locus_2662	0.009802	-2.0044	0.98143	-0.0033839	0.0081031
2663	Locus_2663	0.0088018	-2.0516	0.9848	-0.0026631	0.008111
2664	Locus_2664	0.011402	-1.938	0.96541	-0.004339	0.0080989
2665	Locus_2665	0.014403	-1.8353	0.89549	0.0072484	0.008238
2666	Locus_2666	0.0080016	-2.0933	0.98615	-7.66E-05	0.0081443
2667	Locus_2667	0.010202	-1.9869	0.97909	0.0016809	0.0081512
2668	Locus_2668	0.0094019	-2.0227	0.98313	-0.0012899	0.0081274
2669	Locus_2669	0.0080016	-2.0933	0.98615	-0.00044953	0.0081195
2670	Locus_2670	0.012402	-1.9011	0.94402	-0.005335	0.0081035
2671	Locus_2671	0.0084017	-2.072	0.98559	0.0018229	0.0081693
2672	Locus_2672	0.0082016	-2.0825	0.98589	-0.0018565	0.0081128
2673	Locus_2673	0.040208	-1.3779	0.5048	0.06109	0.0094955
2674	Locus_2674	0.0084017	-2.072	0.98559	-0.0040358	0.0080902
2675	Locus_2675	0.011002	-1.9537	0.97113	-0.0015395	0.008131
2676	Locus_2676	0.011002	-1.9537	0.97113	-0.0038986	0.0081023
2677	Locus_2677	0.018404	-1.727	0.83178	0.017538	0.0084403
2678	Locus_2678	0.0080016	-2.0933	0.98615	-0.0018895	0.0081023
2679	Locus_2679	0.0080016	-2.0933	0.98615	0.0030063	0.0081553
2680	Locus_2680	0.0088018	-2.0516	0.9848	-0.0030888	0.0080982
2681	Locus_2681	0.012002	-1.9155	0.95318	-0.0069144	0.0080796
2682	Locus_2682	0.0096019	-2.0135	0.98232	-0.0049753	0.0080852
2683	Locus_2683	0.0086017	-2.0617	0.98524	-0.0017251	0.0081175
2684	Locus_2684	0.011002	-1.9537	0.97113	0.00011214	0.0081475
2685	Locus_2685	0.0092018	-2.0321	0.98375	-0.0023532	0.0081138
2686	Locus_2686	0.0084017	-2.072	0.98559	0.0037262	0.0081837
2687	Locus_2687	0.0086017	-2.0617	0.98524	0.0034009	0.0081793
2688	Locus_2688	0.0084017	-2.072	0.98559	0.0019518	0.0081905
2689	Locus_2689	0.0094019	-2.0227	0.98313	-0.0035236	0.0080946
2690	Locus_2690	0.010802	-1.9618	0.97379	0.00012576	0.0081273
2691	Locus_2691	0.011602	-1.9304	0.96165	-0.0033118	0.0081034
2692	Locus_2692	0.0094019	-2.0227	0.98313	-0.0039103	0.0080962
2693	Locus_2693	0.016403	-1.7779	0.86173	0.011268	0.0083026
2694	Locus_2694	0.010202	-1.9869	0.97909	-0.0018305	0.0081153
2695	Locus_2695	0.009802	-2.0044	0.98143	0.0017775	0.0081652
2696	Locus_2696	0.91198	1.0154	0.017937	1.5226	0.042167
2697	Locus_2697	0.011402	-1.938	0.96541	0.0011203	0.0081581
2698	Locus_2698	0.010802	-1.9618	0.97379	0.002683	0.0081876
2699	Locus_2699	0.0090018	-2.0417	0.98432	-0.0013175	0.0081055
2700	Locus_2700	0.012803	-1.8871	0.935	0.0076315	0.0082789
2701	Locus_2701	0.0078016	-2.1044	0.98634	0.0033176	0.0081595
2702	Locus_2702	0.0090018	-2.0417	0.98432	0.00020406	0.0081222
2703	Locus_2703	0.010402	-1.9783	0.97742	0.0023408	0.0081833
2704	Locus_2704	0.010802	-1.9618	0.97379	-0.00024284	0.0081479
2705	Locus_2705	0.010202	-1.9869	0.97909	-0.0010174	0.008126
2706	Locus_2706	0.0090018	-2.0417	0.98432	0.0028945	0.0081803
2707	Locus_2707	0.0082016	-2.0825	0.98589	0.00028613	0.0081246
2708	Locus_2708	0.0078016	-2.1044	0.98634	-0.0015604	0.0081092
2709	Locus_2709	0.010002	-1.9955	0.98046	0.0025147	0.0081536
2710	Locus_2710	0.0088018	-2.0516	0.9848	-0.0037838	0.0080989
2711	Locus_2711	0.0092018	-2.0321	0.98375	-0.0048795	0.0080889
2712	Locus_2712	0.010002	-1.9955	0.98046	-0.0011452	0.0081178
2713	Locus_2713	0.011602	-1.9304	0.96165	-0.0043607	0.0080977
2714	Locus_2714	0.0080016	-2.0933	0.98615	-0.003215	0.008094
2715	Locus_2715	0.0090018	-2.0417	0.98432	-0.00020463	0.0081163
2716	Locus_2716	0.0074015	-2.1275	0.98663	-0.0018276	0.0080977
2717	Locus_2717	0.0090018	-2.0417	0.98432	-9.47E-05	0.0081319
2718	Locus_2718	0.0088018	-2.0516	0.9848	-0.0016262	0.0081295
2719	Locus_2719	0.0086017	-2.0617	0.98524	-0.0019968	0.0080993
2720	Locus_2720	0.0082016	-2.0825	0.98589	-0.0010375	0.0081234
2721	Locus_2721	0.0090018	-2.0417	0.98432	-0.0045677	0.0081008
2722	Locus_2722	0.011002	-1.9537	0.97113	0.0051337	0.0082047
2723	Locus_2723	0.010202	-1.9869	0.97909	0.0012409	0.0081577
2724	Locus_2724	0.0094019	-2.0227	0.98313	-0.0023617	0.0081171
2725	Locus_2725	0.0086017	-2.0617	0.98524	0.00226	0.0081502
2726	Locus_2726	0.0094019	-2.0227	0.98313	-0.0014941	0.0081188
2727	Locus_2727	0.0088018	-2.0516	0.9848	-0.00016902	0.0081185
2728	Locus_2728	0.0080016	-2.0933	0.98615	-0.0013633	0.0081215
2729	Locus_2729	0.0076015	-2.1158	0.9865	4.74E-05	0.0081243
2730	Locus_2730	0.0094019	-2.0227	0.98313	-0.0016743	0.0081109
2731	Locus_2731	0.012002	-1.9155	0.95318	0.0063628	0.0082438
2732	Locus_2732	0.0082016	-2.0825	0.98589	-0.0014624	0.0081144
2733	Locus_2733	0.012202	-1.9082	0.94901	0.0024966	0.0081659
2734	Locus_2734	0.0090018	-2.0417	0.98432	0.00080261	0.008126
2735	Locus_2735	0.0096019	-2.0135	0.98232	-0.0027621	0.0081181
2736	Locus_2736	0.0086017	-2.0617	0.98524	0.00012154	0.0081223
2737	Locus_2737	0.0094019	-2.0227	0.98313	-0.00053311	0.008134
2738	Locus_2738	0.0086017	-2.0617	0.98524	-0.00057324	0.0081178
2739	Locus_2739	0.0088018	-2.0516	0.9848	-0.00015519	0.0081202
2740	Locus_2740	0.0082016	-2.0825	0.98589	5.86E-05	0.0081285
2741	Locus_2741	0.012402	-1.9011	0.94402	0.009014	0.0082963
2742	Locus_2742	0.0088018	-2.0516	0.9848	-0.0021046	0.0081007
2743	Locus_2743	0.0068014	-2.1644	0.98682	-0.0017444	0.0080977
2744	Locus_2744	0.0096019	-2.0135	0.98232	8.46E-05	0.0081293
2745	Locus_2745	0.011002	-1.9537	0.97113	0.0063361	0.0082309
2746	Locus_2746	0.0096019	-2.0135	0.98232	-0.0040807	0.0081007
2747	Locus_2747	0.0096019	-2.0135	0.98232	-0.0034255	0.0080942
2748	Locus_2748	0.0090018	-2.0417	0.98432	-0.0010765	0.0081176
2749	Locus_2749	0.010402	-1.9783	0.97742	-0.0039559	0.0081024
2750	Locus_2750	0.0072014	-2.1394	0.98673	0.0027298	0.0081499
2751	Locus_2751	0.010002	-1.9955	0.98046	0.002655	0.0081702
2752	Locus_2752	0.0094019	-2.0227	0.98313	-0.0022921	0.008113
2753	Locus_2753	0.010602	-1.97	0.97573	0.00024677	0.008133
2754	Locus_2754	0.010202	-1.9869	0.97909	0.0014183	0.0081627
2755	Locus_2755	0.0092018	-2.0321	0.98375	-0.0031365	0.0081149
2756	Locus_2756	0.0080016	-2.0933	0.98615	-0.00029644	0.0081227
2757	Locus_2757	0.0096019	-2.0135	0.98232	0.0032468	0.0081812
2758	Locus_2758	0.011402	-1.938	0.96541	-0.0019142	0.0081202
2759	Locus_2759	0.0086017	-2.0617	0.98524	0.00096727	0.0081248
2760	Locus_2760	0.011002	-1.9537	0.97113	-0.0027878	0.0081092
2761	Locus_2761	0.0090018	-2.0417	0.98432	0.0048928	0.0081909
2762	Locus_2762	0.0090018	-2.0417	0.98432	-0.0019434	0.0081167
2763	Locus_2763	0.0082016	-2.0825	0.98589	-0.0021904	0.0080984
2764	Locus_2764	0.0090018	-2.0417	0.98432	-0.0018177	0.0081094
2765	Locus_2765	0.0078016	-2.1044	0.98634	-0.0024951	0.0080919
2766	Locus_2766	0.013203	-1.8736	0.9243	-0.0055747	0.0080969
2767	Locus_2767	0.0090018	-2.0417	0.98432	-0.0051876	0.0080799
2768	Locus_2768	0.0092018	-2.0321	0.98375	0.0010043	0.0081434
2769	Locus_2769	0.0084017	-2.072	0.98559	0.00052278	0.0081485
2770	Locus_2770	0.0080016	-2.0933	0.98615	0.00026405	0.0081183
2771	Locus_2771	0.0076015	-2.1158	0.9865	-0.0024915	0.0081043
2772	Locus_2772	0.0090018	-2.0417	0.98432	-0.0021607	0.0081033
2773	Locus_2773	0.0094019	-2.0227	0.98313	0.0022868	0.00816
2774	Locus_2774	0.0088018	-2.0516	0.9848	-0.0034903	0.0080987
2775	Locus_2775	0.0084017	-2.072	0.98559	0.00048279	0.0081413
2776	Locus_2776	0.0086017	-2.0617	0.98524	-0.002784	0.0081053
2777	Locus_2777	0.0090018	-2.0417	0.98432	-0.0014412	0.0081095
2778	Locus_2778	0.0074015	-2.1275	0.98663	-0.0001822	0.0081303
2779	Locus_2779	0.010602	-1.97	0.97573	-0.0027364	0.0081042
2780	Locus_2780	0.011602	-1.9304	0.96165	-0.0033195	0.0081153
2781	Locus_2781	0.010002	-1.9955	0.98046	-0.00019104	0.0081362
2782	Locus_2782	0.012202	-1.9082	0.94901	-0.0031774	0.008104
2783	Locus_2783	0.012202	-1.9082	0.94901	-0.0042085	0.0081062
2784	Locus_2784	0.0096019	-2.0135	0.98232	-0.0010318	0.008124
2785	Locus_2785	0.011402	-1.938	0.96541	0.0034634	0.0081821
2786	Locus_2786	0.010002	-1.9955	0.98046	0.003598	0.0081816
2787	Locus_2787	0.0086017	-2.0617	0.98524	-0.0019961	0.0081046
2788	Locus_2788	0.0088018	-2.0516	0.9848	-0.00095553	0.0081278
2789	Locus_2789	0.0090018	-2.0417	0.98432	-9.62E-05	0.008124
2790	Locus_2790	0.009802	-2.0044	0.98143	-0.00040579	0.0081342
2791	Locus_2791	0.0096019	-2.0135	0.98232	-0.0017527	0.0081117
2792	Locus_2792	0.010002	-1.9955	0.98046	-0.0047436	0.0080957
2793	Locus_2793	0.0096019	-2.0135	0.98232	-0.0028206	0.0081102
2794	Locus_2794	0.011602	-1.9304	0.96165	-0.0031704	0.0081044
2795	Locus_2795	0.010802	-1.9618	0.97379	-0.0021093	0.0081125
2796	Locus_2796	0.0080016	-2.0933	0.98615	-0.0018779	0.0081189
2797	Locus_2797	0.0086017	-2.0617	0.98524	-0.003426	0.0080906
2798	Locus_2798	0.010602	-1.97	0.97573	-0.0016332	0.0081344
2799	Locus_2799	0.0092018	-2.0321	0.98375	-0.0014579	0.0081219
2800	Locus_2800	0.010802	-1.9618	0.97379	0.0020783	0.0081557
2801	Locus_2801	0.011402	-1.938	0.96541	-0.0029879	0.0081046
2802	Locus_2802	0.012402	-1.9011	0.94402	0.0030726	0.0081736
